SECCIÓN,CASILLA,DISTRITO,NO. MPO,MUNICIPIO,ACTA,PAN,PRI,PRD,PT,PVEM,PCP,PMC,MORENA,PNA SAN LUIS,PES,RSP,FXM,CI,"PAN,PRI,PRD,PCP","PAN,PRI,PRD","PAN,PRI,PCP","PAN,PRD,PCP","PRI,PRD,PCP","PAN,PRI","PAN,PRD","PAN,PCP","PRI,PRD","PRI,PCP","PRD,PCP","PT,PVEM",CNR,VTN,TOTAL,OBSERVACIONES
729,B1,4.0,25.0,SALINAS,10729B012504,67,42,2,9,63,9,11,31,5,1,67,0,0,4,2,0,0,0,2,0,0,0,1,1,9,0,9,335,
730,B1,4.0,25.0,SALINAS,10730B012504,32,26,6,19,88,16,15,38,2,0,68,0,0,0,0,0,0,0,3,1,1,0,0,0,4,0,11,330,
730,C1,4.0,25.0,SALINAS,10730C012504,31,52,5,21,88,23,7,36,4,2,47,3,0,1,0,0,0,0,1,0,0,0,0,0,4,0,15,340,
730,C2,4.0,25.0,SALINAS,10730C022504,24,26,8,12,90,10,18,32,2,1,72,1,0,4,1,0,0,1,2,0,0,0,0,0,7,0,13,324,
730,C3,4.0,25.0,SALINAS,10730C032504,20,48,3,12,72,26,16,22,2,2,83,0,0,1,0,0,1,0,3,0,0,0,0,0,5,1,17,334,
730,C4,4.0,25.0,SALINAS,10730C042504,15,45,4,14,100,17,9,29,6,0,73,0,0,1,0,0,0,0,6,0,0,1,0,0,10,0,13,343,
731,B1,4.0,25.0,SALINAS,10731B012504,27,100,2,13,58,63,3,24,2,2,19,0,0,5,1,1,1,0,1,1,0,0,1,0,3,0,18,345,
732,B1,4.0,25.0,SALINAS,10732B012504,10,62,7,9,72,20,3,11,2,2,16,0,0,0,0,0,0,0,4,0,0,0,4,0,10,0,16,248,
733,B1,4.0,25.0,SALINAS,10733B012504,6,33,3,7,42,46,4,39,2,1,84,10,2,6,0,0,0,0,6,0,0,0,0,0,2,1,11,305,
734,B1,4.0,25.0,SALINAS,10734B012504,26,25,5,7,38,40,4,15,0,0,10,1,0,3,2,1,0,0,2,0,0,0,0,1,3,0,9,192,
735,B1,4.0,25.0,SALINAS,10735B012504,20,52,4,18,46,34,6,37,2,2,39,5,0,0,2,0,0,0,1,0,0,2,0,0,3,0,18,291,
735,C1,4.0,25.0,SALINAS,10735C012504,15,30,4,14,41,44,13,49,4,0,24,5,0,2,1,0,0,0,3,0,0,0,2,0,2,0,12,265,
736,B1,4.0,25.0,SALINAS,10736B012504,16,33,11,19,94,52,10,30,3,0,25,2,0,2,1,1,0,0,3,0,1,0,0,0,9,0,18,330,
737,B1,4.0,25.0,SALINAS,10737B012504,1,33,4,3,34,18,5,6,1,1,17,0,0,1,0,0,0,0,3,0,0,0,0,0,2,0,4,133,
738,B1,4.0,25.0,SALINAS,10738B012504,3,68,6,7,37,19,0,13,1,1,6,3,0,1,0,0,0,0,4,0,0,0,0,1,10,0,5,185,
740,B1,4.0,25.0,SALINAS,10740B012504,12,25,7,17,90,23,1,83,14,1,40,2,0,0,0,0,0,0,2,0,0,0,0,0,8,0,21,346,
740,C1,4.0,25.0,SALINAS,10740C012504,11,25,7,17,73,29,5,67,5,0,36,0,0,0,0,0,0,0,3,0,0,0,0,0,15,0,24,317,
741,B1,4.0,25.0,SALINAS,10741B012504,8,29,5,9,44,35,6,40,1,2,10,0,0,1,1,0,0,0,4,0,1,0,0,0,2,0,13,211,
742,B1,4.0,25.0,SALINAS,10742B012504,5,7,4,9,78,17,6,57,4,2,12,1,0,0,1,0,0,1,0,0,0,0,0,0,11,0,12,227,
742,C1,4.0,25.0,SALINAS,10742C012504,5,8,1,14,49,17,2,46,6,2,13,1,0,1,0,0,0,0,0,1,1,0,0,0,4,0,15,186,
743,B1,4.0,25.0,SALINAS,10743B012504,11,68,11,15,51,31,2,20,2,0,2,3,0,1,0,0,0,0,0,1,0,1,3,0,15,0,11,248,
744,B1,4.0,25.0,SALINAS,10744B012504,10,33,17,18,44,21,13,21,0,1,32,3,0,1,0,0,0,0,3,0,0,2,0,0,2,0,15,236,
745,B1,4.0,25.0,SALINAS,10745B012504,3,9,4,6,46,30,5,25,1,0,9,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,8,151,
746,B1,4.0,25.0,SALINAS,10746B012504,26,55,14,13,46,24,20,117,2,4,45,6,3,1,0,1,0,1,3,0,0,1,0,2,2,0,11,397,
746,E1,4.0,25.0,SALINAS,10746E012504,22,38,13,6,38,33,8,71,2,0,20,0,0,2,0,0,0,0,6,0,0,0,0,0,5,0,0,264,
746,X1,4.0,25.0,SALINAS,10746X012504,22,38,13,6,38,33,8,71,2,0,20,0,0,2,0,0,0,0,6,0,0,0,0,0,5,0,12,276,
747,B1,4.0,25.0,SALINAS,10747B012504,17,16,15,6,67,30,13,33,4,2,52,0,1,0,0,0,0,0,4,0,0,0,0,0,4,0,10,274,
1221,B1,4.0,34.0,SANTO DOMINGO,11221B013404,27,92,1,20,169,1,2,47,11,0,1,0,1,5,2,0,0,0,1,0,0,0,0,0,26,0,16,422,
1222,B1,4.0,34.0,SANTO DOMINGO,11222B013404,3,35,0,4,38,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,15,0,1,100,
1223,B1,4.0,34.0,SANTO DOMINGO,11223B013404,7,76,2,13,35,1,0,51,2,2,2,1,0,0,0,0,0,0,4,0,0,0,0,0,7,0,11,214,
1224,B1,4.0,34.0,SANTO DOMINGO,11224B013404,2,30,1,14,49,0,0,17,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,118,
1225,B1,4.0,34.0,SANTO DOMINGO,11225B013404,6,80,2,38,102,2,1,33,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7,278,
1226,B1,4.0,34.0,SANTO DOMINGO,11226B013404,25,123,1,28,75,1,6,90,2,2,1,0,0,5,2,2,0,1,5,0,0,1,0,0,6,0,16,392,
1227,B1,4.0,34.0,SANTO DOMINGO,11227B013404,6,103,1,6,26,0,4,100,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,2,0,20,274,
1228,B1,4.0,34.0,SANTO DOMINGO,11228B013404,2,43,0,63,53,1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,10,219,
1229,B1,4.0,34.0,SANTO DOMINGO,11229B013404,3,71,0,22,129,5,3,58,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,17,0,12,329,
1230,B1,4.0,34.0,SANTO DOMINGO,11230B013404,7,61,0,10,58,2,0,12,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,0,1,168,
1231,B1,4.0,34.0,SANTO DOMINGO,11231B013404,13,41,1,6,9,1,0,46,2,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,1,0,6,131,
1232,B1,4.0,34.0,SANTO DOMINGO,11232B013404,1,43,3,3,61,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,5,134,
1233,B1,4.0,34.0,SANTO DOMINGO,11233B013404,24,61,3,18,84,2,0,17,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,12,0,6,231,
1234,B1,4.0,34.0,SANTO DOMINGO,11234B013404,9,94,0,5,69,2,0,17,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,8,0,8,219,
1235,B1,4.0,34.0,SANTO DOMINGO,11235B013404,3,63,1,15,61,3,1,19,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,11,0,8,190,
1236,B1,4.0,34.0,SANTO DOMINGO,11236B013404,26,48,1,7,72,0,2,23,1,0,1,1,1,3,0,0,0,0,1,0,0,0,0,0,4,0,7,198,
1237,B1,4.0,34.0,SANTO DOMINGO,11237B013404,6,56,1,23,111,1,7,150,4,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,14,0,15,393,
1238,B1,4.0,34.0,SANTO DOMINGO,11238B013404,15,86,0,26,84,1,2,84,8,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,9,0,16,336,
1238,C1,4.0,34.0,SANTO DOMINGO,11238C013404,11,85,2,31,92,2,2,74,16,1,1,1,0,3,3,0,0,1,1,0,0,0,0,0,5,0,8,339,
1238,C2,4.0,34.0,SANTO DOMINGO,11238C023404,27,110,2,31,60,1,1,58,18,0,3,0,0,4,0,0,0,0,1,0,0,0,1,0,6,0,15,338,
1239,B1,4.0,34.0,SANTO DOMINGO,11239B013404,3,70,1,4,12,1,0,25,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,0,11,139,
1240,B1,4.0,34.0,SANTO DOMINGO,11240B013404,1,121,1,10,76,0,1,112,3,0,5,0,1,1,2,0,0,0,0,0,0,0,0,0,4,0,19,357,
1240,C1,4.0,34.0,SANTO DOMINGO,11240C013404,5,94,0,21,72,1,7,122,1,0,1,0,0,1,2,1,0,0,1,1,0,0,0,0,2,0,9,341,
1240,C2,4.0,34.0,SANTO DOMINGO,11240C023404,7,129,1,7,81,1,3,110,1,1,4,0,0,3,2,0,0,0,0,0,0,0,0,0,2,0,16,368,
1241,B1,4.0,34.0,SANTO DOMINGO,11241B013404,26,70,0,15,85,1,1,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,229,
1612,B1,4.0,50.0,VILLA DE RAMOS,11612B015004,1,46,0,44,139,0,12,5,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,24,0,6,282,
1612,C1,4.0,50.0,VILLA DE RAMOS,11612C015004,7,50,2,55,125,0,5,2,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,19,0,8,277,
1612,E1,4.0,50.0,VILLA DE RAMOS,11612E015004,3,170,5,91,135,2,5,1,0,3,1,0,0,4,2,0,0,1,2,1,0,0,1,0,4,0,11,442,
1613,B1,4.0,50.0,VILLA DE RAMOS,11613B015004,6,86,0,85,211,1,4,5,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,54,0,6,464,
1613,C1,4.0,50.0,VILLA DE RAMOS,11613C015004,7,84,3,63,196,5,10,5,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,60,0,18,457,
1613,E1,4.0,50.0,VILLA DE RAMOS,11613E015004,3,54,0,62,63,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,26,0,3,215,
1614,B1,4.0,50.0,VILLA DE RAMOS,11614B015004,2,48,0,79,59,0,0,4,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,17,0,7,220,
1615,B1,4.0,50.0,VILLA DE RAMOS,11615B015004,3,107,3,132,89,0,2,2,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,36,0,13,394,
1615,C1,4.0,50.0,VILLA DE RAMOS,11615C015004,9,104,1,114,86,1,2,8,0,0,1,0,0,3,0,0,0,0,0,0,0,0,2,0,41,0,8,380,
1615,C2,4.0,50.0,VILLA DE RAMOS,11615C025004,7,128,0,114,65,3,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,15,365,
1616,B1,4.0,50.0,VILLA DE RAMOS,11616B015004,9,129,2,149,95,0,4,4,1,0,0,0,0,4,1,2,0,0,2,0,0,0,1,0,31,0,8,442,
1616,C1,4.0,50.0,VILLA DE RAMOS,11616C015004,8,104,3,175,89,0,3,1,0,0,0,0,0,2,2,1,0,2,4,0,0,0,0,0,44,0,6,444,
1616,C2,4.0,50.0,VILLA DE RAMOS,11616C025004,5,139,1,130,92,2,5,1,1,0,0,0,0,2,4,0,0,0,1,0,0,0,0,0,15,0,9,407,
1617,B1,4.0,50.0,VILLA DE RAMOS,11617B015004,0,33,0,115,71,0,4,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,25,0,9,278,
1617,C1,4.0,50.0,VILLA DE RAMOS,11617C015004,7,46,1,114,71,0,7,14,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,32,0,3,300,
1617,E1,4.0,50.0,VILLA DE RAMOS,11617E015004,13,20,11,28,6,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,86,
1618,B1,4.0,50.0,VILLA DE RAMOS,11618B015004,8,58,1,105,79,1,10,11,0,0,2,1,0,1,0,0,0,0,2,0,0,0,0,0,17,0,10,306,
1618,C1,4.0,50.0,VILLA DE RAMOS,11618C015004,4,71,4,120,64,0,6,14,0,5,6,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,13,313,
1619,B1,4.0,50.0,VILLA DE RAMOS,11619B015004,4,116,3,50,111,0,5,6,1,0,8,0,0,11,1,1,0,0,0,0,0,1,1,0,20,0,14,353,
1619,C1,4.0,50.0,VILLA DE RAMOS,11619C015004,2,126,4,52,99,0,8,4,0,0,4,0,0,6,1,1,0,0,5,0,0,1,2,0,18,0,15,348,
1619,C2,4.0,50.0,VILLA DE RAMOS,11619C025004,3,152,0,39,87,0,1,9,0,1,4,0,0,2,1,1,0,0,3,0,0,0,0,0,8,0,11,322,
1620,B1,4.0,50.0,VILLA DE RAMOS,11620B015004,3,194,2,65,46,0,5,4,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,11,0,13,348,
1620,C1,4.0,50.0,VILLA DE RAMOS,11620C015004,3,159,0,85,39,0,5,3,2,0,0,0,0,1,0,2,0,0,2,0,0,1,0,0,12,0,10,324,
1620,C2,4.0,50.0,VILLA DE RAMOS,11620C025004,13,150,1,72,36,0,1,4,0,0,1,0,0,6,2,0,0,0,2,0,0,0,1,0,19,0,9,317,
1621,B1,4.0,50.0,VILLA DE RAMOS,11621B015004,5,5,0,79,81,0,3,11,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,1,202,
1622,B1,4.0,50.0,VILLA DE RAMOS,11622B015004,10,166,1,21,221,0,1,16,0,2,1,0,1,3,0,0,0,0,2,0,0,1,2,0,18,0,5,471,
1622,C1,4.0,50.0,VILLA DE RAMOS,11622C015004,11,146,1,31,251,1,3,5,0,2,2,0,0,6,4,0,0,0,6,1,0,0,0,0,7,0,4,481,
1622,C2,4.0,50.0,VILLA DE RAMOS,11622C025004,16,140,0,25,245,0,0,13,0,3,2,0,0,2,1,0,0,0,1,0,0,0,0,0,9,0,8,465,
1622,C3,4.0,50.0,VILLA DE RAMOS,11622C035004,5,162,1,23,267,0,1,5,1,3,0,0,0,3,3,1,0,0,1,0,0,0,0,0,12,0,4,492,
1623,B1,4.0,50.0,VILLA DE RAMOS,11623B015004,4,150,0,33,248,1,2,9,2,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,16,0,14,484,
1623,C1,4.0,50.0,VILLA DE RAMOS,11623C015004,10,154,2,26,257,0,3,11,2,1,0,0,0,3,0,0,0,0,2,1,0,0,1,0,13,0,6,492,
1623,C2,4.0,50.0,VILLA DE RAMOS,11623C025004,2,156,1,28,267,0,1,3,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,19,0,14,496,
1624,B1,4.0,50.0,VILLA DE RAMOS,11624B015004,3,34,0,72,57,0,1,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,13,0,6,196,
1625,B1,4.0,50.0,VILLA DE RAMOS,11625B015004,6,104,2,30,68,1,3,7,0,0,2,0,0,2,0,0,0,0,1,1,0,0,0,0,5,1,7,240,
1626,B1,4.0,50.0,VILLA DE RAMOS,11626B015004,1,36,0,12,23,0,4,8,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,4,0,2,94,
1627,B1,4.0,50.0,VILLA DE RAMOS,11627B015004,0,73,0,35,97,1,7,5,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,0,9,268,
1627,C1,4.0,50.0,VILLA DE RAMOS,11627C015004,0,99,2,37,74,0,6,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,25,0,8,256,
1628,B1,4.0,50.0,VILLA DE RAMOS,11628B015004,5,85,1,135,63,5,10,8,0,4,4,4,0,3,2,0,0,0,0,0,0,0,0,0,22,0,10,361,
1628,C1,4.0,50.0,VILLA DE RAMOS,11628C015004,3,62,0,126,68,1,13,7,0,4,2,2,0,0,0,0,0,0,0,0,0,0,1,0,13,0,14,316,
1629,B1,4.0,50.0,VILLA DE RAMOS,11629B015004,11,87,1,101,64,3,17,16,0,1,4,1,0,4,0,3,0,0,0,0,0,0,0,0,33,0,5,351,
1629,C1,4.0,50.0,VILLA DE RAMOS,11629C015004,8,87,0,112,71,3,12,12,0,0,4,0,0,1,2,0,0,0,1,0,0,0,0,0,0,29,18,360,
1629,C2,4.0,50.0,VILLA DE RAMOS,11629C025004,4,87,1,108,80,1,14,23,2,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,21,0,14,362,
1630,B1,4.0,50.0,VILLA DE RAMOS,11630B015004,1,125,0,65,32,1,6,18,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,20,0,16,287,
1630,C1,4.0,50.0,VILLA DE RAMOS,11630C015004,4,112,4,75,31,0,7,18,0,0,1,0,0,1,1,0,0,0,2,0,0,0,1,0,21,0,14,292,
1631,B1,4.0,50.0,VILLA DE RAMOS,11631B015004,9,97,0,83,113,1,9,12,2,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,41,0,6,378,
1631,C1,4.0,50.0,VILLA DE RAMOS,11631C015004,4,114,0,62,105,0,18,15,0,0,9,1,0,0,0,1,0,0,0,0,0,1,1,0,26,0,12,369,
1631,C2,4.0,50.0,VILLA DE RAMOS,11631C025004,11,80,1,73,131,2,11,13,0,0,12,0,0,0,2,0,0,0,0,0,0,1,0,0,36,0,10,383,
1632,B1,4.0,50.0,VILLA DE RAMOS,11632B015004,6,93,1,68,119,0,9,11,0,1,4,0,0,2,0,0,0,0,2,0,0,0,0,0,28,0,14,358,
1632,C1,4.0,50.0,VILLA DE RAMOS,11632C015004,9,88,1,65,91,2,8,23,0,0,14,1,0,1,2,2,0,0,1,0,0,1,0,0,31,0,11,351,
1633,B1,4.0,50.0,VILLA DE RAMOS,11633B015004,8,95,1,84,144,1,10,18,2,0,4,0,0,1,1,0,0,0,1,0,0,0,0,0,32,0,15,417,
1633,C1,4.0,50.0,VILLA DE RAMOS,11633C015004,6,85,1,78,130,3,18,19,1,1,3,0,0,0,0,1,0,0,3,1,0,0,1,0,10,0,17,378,
1634,B1,4.0,50.0,VILLA DE RAMOS,11634B015004,6,72,0,112,44,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,44,0,12,298,
1635,B1,4.0,50.0,VILLA DE RAMOS,11635B015004,4,56,2,56,66,4,14,2,0,0,0,0,0,5,0,1,0,0,1,0,0,0,1,0,35,0,4,251,
1637,B1,4.0,50.0,VILLA DE RAMOS,11637B015004,2,93,2,29,32,4,6,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,6,189,
774,B1,5.0,28.0,SAN LUIS POTOSÍ,10774B012805,49,6,1,15,132,2,12,26,1,2,0,0,1,2,2,0,0,0,3,0,0,0,0,0,21,2,5,282,
774,C1,5.0,28.0,SAN LUIS POTOSÍ,10774C012805,34,15,4,11,137,2,5,32,1,2,3,0,2,5,4,0,0,0,0,0,0,0,0,0,13,0,3,273,
774,C2,5.0,28.0,SAN LUIS POTOSÍ,10774C022805,31,20,1,15,99,2,2,45,1,2,4,3,1,4,1,0,0,0,0,0,0,0,0,0,20,0,1,252,
774,C3,5.0,28.0,SAN LUIS POTOSÍ,10774C032805,42,16,4,13,109,2,5,19,0,2,2,2,1,4,0,0,0,0,0,0,0,0,0,0,20,0,9,250,
774,C4,5.0,28.0,SAN LUIS POTOSÍ,10774C042805,47,15,4,9,124,2,3,29,1,7,1,2,2,6,2,0,0,0,0,0,0,0,0,0,23,1,5,283,
774,C5,5.0,28.0,SAN LUIS POTOSÍ,10774C052805,26,16,1,18,132,0,5,26,1,2,2,1,4,4,1,0,0,0,2,1,0,0,0,0,16,2,9,269,
774,C6,5.0,28.0,SAN LUIS POTOSÍ,10774C062805,38,14,2,16,104,1,6,24,2,0,8,2,0,5,1,0,0,0,0,0,0,0,0,0,20,0,3,246,
774,C7,5.0,28.0,SAN LUIS POTOSÍ,10774C072805,39,21,3,16,134,2,6,23,2,8,6,5,1,3,3,0,1,0,1,0,0,0,0,0,18,0,5,297,
774,C8,5.0,28.0,SAN LUIS POTOSÍ,10774C082805,31,13,3,13,133,1,10,31,0,2,4,0,2,2,0,0,0,0,1,0,0,0,0,0,15,2,7,270,
774,C9,5.0,28.0,SAN LUIS POTOSÍ,10774C092805,38,18,2,20,110,3,10,25,3,1,7,1,1,0,1,0,0,0,2,1,0,0,0,0,34,1,8,286,
774,C10,5.0,28.0,SAN LUIS POTOSÍ,10774C102805,28,11,0,17,126,2,12,28,0,1,2,1,1,2,2,0,0,0,1,0,0,0,0,0,24,1,8,267,
774,C11,5.0,28.0,SAN LUIS POTOSÍ,10774C112805,37,7,4,17,121,3,4,40,0,3,1,2,1,6,0,0,1,0,1,1,0,0,0,0,19,1,10,279,
774,C12,5.0,28.0,SAN LUIS POTOSÍ,10774C122805,30,15,2,22,139,0,5,47,1,3,5,1,2,5,4,0,0,0,3,1,0,0,0,0,21,0,8,314,
775,B1,5.0,28.0,SAN LUIS POTOSÍ,10775B012805,16,17,3,14,145,2,8,27,0,1,6,0,2,4,3,1,0,0,4,0,0,0,0,0,27,0,13,293,
775,C1,5.0,28.0,SAN LUIS POTOSÍ,10775C012805,18,23,2,10,169,0,2,22,1,0,5,0,3,4,1,0,0,0,2,0,0,0,0,0,25,0,16,303,
775,C2,5.0,28.0,SAN LUIS POTOSÍ,10775C022805,21,22,0,15,160,0,9,16,0,1,3,1,1,2,3,0,0,0,2,0,0,0,0,0,23,1,8,288,
775,C3,5.0,28.0,SAN LUIS POTOSÍ,10775C032805,14,17,1,15,183,0,8,19,1,3,1,3,1,4,0,0,0,0,0,0,0,0,0,0,33,1,5,309,
775,C4,5.0,28.0,SAN LUIS POTOSÍ,10775C042805,18,14,5,10,161,0,3,8,0,1,5,1,1,2,2,1,0,0,3,0,0,0,0,0,33,3,11,282,
775,C5,5.0,28.0,SAN LUIS POTOSÍ,10775C052805,19,21,5,10,144,1,4,14,1,0,7,0,1,4,3,0,0,0,2,1,0,0,0,1,27,2,7,274,
775,C6,5.0,28.0,SAN LUIS POTOSÍ,10775C062805,23,9,1,17,152,1,0,18,0,4,3,1,2,2,3,0,0,0,2,0,0,0,0,0,23,0,10,271,
775,C7,5.0,28.0,SAN LUIS POTOSÍ,10775C072805,12,20,2,18,155,1,5,19,1,3,0,1,2,2,2,1,0,0,4,1,0,0,0,0,30,0,7,286,
775,C8,5.0,28.0,SAN LUIS POTOSÍ,10775C082805,20,23,0,19,147,1,2,21,0,2,3,1,0,3,0,1,0,0,0,0,0,0,0,0,30,0,5,278,
775,C9,5.0,28.0,SAN LUIS POTOSÍ,10775C092805,18,17,3,8,136,1,3,26,1,0,3,1,1,8,1,1,0,0,2,0,0,0,0,0,26,3,9,268,
775,E1,5.0,28.0,SAN LUIS POTOSÍ,10775E012805,22,14,4,15,160,4,3,13,0,0,4,1,0,2,2,0,0,0,1,0,0,0,0,0,20,0,6,271,
775,X1,5.0,28.0,SAN LUIS POTOSÍ,10775X012805,36,13,1,17,134,0,1,10,0,0,3,0,1,1,0,0,0,0,2,1,0,0,0,0,35,1,7,263,
775,X2,5.0,28.0,SAN LUIS POTOSÍ,10775X022805,23,11,2,16,137,1,6,9,1,0,3,0,0,6,0,0,0,0,1,1,0,0,0,0,22,0,5,244,
775,X3,5.0,28.0,SAN LUIS POTOSÍ,10775X032805,29,16,4,22,164,2,5,17,0,0,6,3,1,4,1,0,0,0,1,0,0,0,0,0,18,0,7,300,
775,X4,5.0,28.0,SAN LUIS POTOSÍ,10775X042805,26,7,1,16,150,2,4,25,2,1,4,2,0,2,1,0,0,0,1,0,0,0,0,0,16,0,8,268,
775,X5,5.0,28.0,SAN LUIS POTOSÍ,10775X052805,32,14,3,16,132,0,4,13,1,1,6,0,2,5,2,2,0,0,0,1,0,0,1,0,22,0,13,270,
775,X6,5.0,28.0,SAN LUIS POTOSÍ,10775X062805,20,20,2,9,143,1,1,14,0,3,1,2,1,2,0,0,0,0,0,0,0,0,0,0,38,0,9,266,
775,X7,5.0,28.0,SAN LUIS POTOSÍ,10775X072805,24,9,5,13,159,2,4,20,0,1,2,0,0,4,3,1,0,0,0,0,0,0,0,0,36,1,14,298,
775,X8,5.0,28.0,SAN LUIS POTOSÍ,10775X082805,18,13,1,16,162,0,7,19,0,3,3,2,1,0,1,0,0,0,1,1,0,1,0,0,26,0,6,281,
775,X9,5.0,28.0,SAN LUIS POTOSÍ,10775X092805,29,16,4,14,135,1,2,25,1,0,3,0,1,2,2,0,0,0,1,0,0,0,0,0,25,0,4,265,
776,B1,5.0,28.0,SAN LUIS POTOSÍ,10776B012805,18,9,2,14,123,1,6,31,2,0,6,1,0,2,2,0,0,0,0,0,0,0,0,0,23,1,9,250,
776,C1,5.0,28.0,SAN LUIS POTOSÍ,10776C012805,41,4,2,10,135,3,4,31,4,2,5,1,2,0,1,0,1,0,2,0,0,0,0,0,26,2,4,280,
776,C2,5.0,28.0,SAN LUIS POTOSÍ,10776C022805,27,4,0,16,141,0,3,30,4,3,3,1,0,3,0,0,0,0,1,0,0,0,0,0,19,2,9,266,
776,C3,5.0,28.0,SAN LUIS POTOSÍ,10776C032805,18,10,4,9,145,0,2,34,0,1,5,1,1,1,2,0,0,0,0,0,0,0,0,0,21,0,7,261,
776,C4,5.0,28.0,SAN LUIS POTOSÍ,10776C042805,21,13,1,16,120,0,2,21,0,0,13,1,1,3,1,0,0,0,0,0,0,0,0,0,22,0,9,244,
776,C5,5.0,28.0,SAN LUIS POTOSÍ,10776C052805,30,14,3,14,116,1,3,20,4,3,1,1,1,2,2,0,0,0,1,0,0,0,0,0,25,0,9,250,
776,C6,5.0,28.0,SAN LUIS POTOSÍ,10776C062805,35,8,3,10,139,1,6,26,2,0,2,3,1,0,1,0,0,0,0,0,0,0,0,0,8,1,6,252,
776,C7,5.0,28.0,SAN LUIS POTOSÍ,10776C072805,23,10,4,16,149,1,6,16,0,0,3,0,1,3,2,0,0,0,1,0,1,0,0,0,14,1,9,260,
776,C8,5.0,28.0,SAN LUIS POTOSÍ,10776C082805,23,11,1,7,133,1,2,23,0,3,3,0,0,2,0,0,0,0,1,0,0,0,0,0,18,0,7,235,
776,C9,5.0,28.0,SAN LUIS POTOSÍ,10776C092805,34,14,2,13,121,3,5,16,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,3,5,232,
781,B1,5.0,28.0,SAN LUIS POTOSÍ,10781B012805,33,13,5,14,141,0,2,14,0,0,2,1,0,3,3,0,1,0,2,0,0,0,0,0,21,0,3,258,
781,C1,5.0,28.0,SAN LUIS POTOSÍ,10781C012805,32,9,4,15,128,2,6,27,1,2,3,0,2,0,3,0,0,0,0,0,0,0,0,0,22,0,15,271,
781,C2,5.0,28.0,SAN LUIS POTOSÍ,10781C022805,35,13,5,12,143,2,9,36,0,1,3,0,1,3,2,0,0,0,0,0,0,1,0,0,11,0,5,282,
781,C3,5.0,28.0,SAN LUIS POTOSÍ,10781C032805,25,19,3,13,109,0,9,26,2,1,1,1,1,2,3,2,0,0,2,0,0,0,0,0,24,2,3,248,
781,C4,5.0,28.0,SAN LUIS POTOSÍ,10781C042805,41,13,6,14,122,1,13,18,1,1,3,0,1,1,0,0,0,0,0,1,0,0,0,0,26,0,8,270,
781,C5,5.0,28.0,SAN LUIS POTOSÍ,10781C052805,32,9,4,21,137,2,2,29,0,1,3,0,0,5,3,0,0,0,0,0,0,0,2,0,31,0,3,284,
